"","price.index","arr_time.x","dep_time.x","dur_hours.x","dur_minutes.x","parse_time.x","fl_class.x","fl_from.x","fl_to.x","arr_time.y","dep_time.y","dur_hours.y","dur_minutes.y","parse_time.y","fl_class.y","fl_from.y","fl_to.y","X","comp_name","changes1","changes2","ncomp","options1","options2","price","stops1","stops2","opt.sum"
"419",53,"2013-05-15 11:40","2013-05-15 09:45",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 21:25","2013-05-28 15:55",3,30,"2013-05-10 23:51","E","MOW","PAR",113,"Aeroflot",0,0,2,6,4,19847,0,0,10
"420",53,"2013-05-15 11:40","2013-05-15 09:45",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 21:25","2013-05-28 15:55",3,30,"2013-05-10 23:51","E","MOW","PAR",114,"Air France",0,0,2,6,4,19847,0,0,10
"421",53,"2013-05-15 11:40","2013-05-15 09:45",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 05:00","2013-05-28 23:25",3,35,"2013-05-10 23:51","E","MOW","PAR",113,"Aeroflot",0,0,2,6,4,19847,0,0,10
"422",53,"2013-05-15 11:40","2013-05-15 09:45",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 05:00","2013-05-28 23:25",3,35,"2013-05-10 23:51","E","MOW","PAR",114,"Air France",0,0,2,6,4,19847,0,0,10
"423",53,"2013-05-15 14:35","2013-05-15 12:40",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 15:15","2013-05-28 09:35",3,40,"2013-05-10 23:51","E","MOW","PAR",113,"Aeroflot",0,0,2,6,4,19847,0,0,10
"424",53,"2013-05-15 14:35","2013-05-15 12:40",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 15:15","2013-05-28 09:35",3,40,"2013-05-10 23:51","E","MOW","PAR",114,"Air France",0,0,2,6,4,19847,0,0,10
"425",53,"2013-05-15 14:35","2013-05-15 12:40",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 18:35","2013-05-28 12:45",3,50,"2013-05-10 23:51","E","MOW","PAR",113,"Aeroflot",0,0,2,6,4,19847,0,0,10
"426",53,"2013-05-15 14:35","2013-05-15 12:40",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 18:35","2013-05-28 12:45",3,50,"2013-05-10 23:51","E","MOW","PAR",114,"Air France",0,0,2,6,4,19847,0,0,10
"427",53,"2013-05-15 14:35","2013-05-15 12:40",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 21:25","2013-05-28 15:55",3,30,"2013-05-10 23:51","E","MOW","PAR",113,"Aeroflot",0,0,2,6,4,19847,0,0,10
"428",53,"2013-05-15 14:35","2013-05-15 12:40",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 21:25","2013-05-28 15:55",3,30,"2013-05-10 23:51","E","MOW","PAR",114,"Air France",0,0,2,6,4,19847,0,0,10
"429",53,"2013-05-15 14:35","2013-05-15 12:40",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 05:00","2013-05-28 23:25",3,35,"2013-05-10 23:51","E","MOW","PAR",113,"Aeroflot",0,0,2,6,4,19847,0,0,10
"430",53,"2013-05-15 14:35","2013-05-15 12:40",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 05:00","2013-05-28 23:25",3,35,"2013-05-10 23:51","E","MOW","PAR",114,"Air France",0,0,2,6,4,19847,0,0,10
"431",53,"2013-05-15 16:05","2013-05-15 14:10",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 15:15","2013-05-28 09:35",3,40,"2013-05-10 23:51","E","MOW","PAR",113,"Aeroflot",0,0,2,6,4,19847,0,0,10
"432",53,"2013-05-15 16:05","2013-05-15 14:10",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 15:15","2013-05-28 09:35",3,40,"2013-05-10 23:51","E","MOW","PAR",114,"Air France",0,0,2,6,4,19847,0,0,10
"433",53,"2013-05-15 16:05","2013-05-15 14:10",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 18:35","2013-05-28 12:45",3,50,"2013-05-10 23:51","E","MOW","PAR",113,"Aeroflot",0,0,2,6,4,19847,0,0,10
"434",53,"2013-05-15 16:05","2013-05-15 14:10",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 18:35","2013-05-28 12:45",3,50,"2013-05-10 23:51","E","MOW","PAR",114,"Air France",0,0,2,6,4,19847,0,0,10
"435",53,"2013-05-15 16:05","2013-05-15 14:10",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 21:25","2013-05-28 15:55",3,30,"2013-05-10 23:51","E","MOW","PAR",113,"Aeroflot",0,0,2,6,4,19847,0,0,10
"436",53,"2013-05-15 16:05","2013-05-15 14:10",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 21:25","2013-05-28 15:55",3,30,"2013-05-10 23:51","E","MOW","PAR",114,"Air France",0,0,2,6,4,19847,0,0,10
"437",53,"2013-05-15 16:05","2013-05-15 14:10",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 05:00","2013-05-28 23:25",3,35,"2013-05-10 23:51","E","MOW","PAR",113,"Aeroflot",0,0,2,6,4,19847,0,0,10
"438",53,"2013-05-15 16:05","2013-05-15 14:10",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 05:00","2013-05-28 23:25",3,35,"2013-05-10 23:51","E","MOW","PAR",114,"Air France",0,0,2,6,4,19847,0,0,10
"439",53,"2013-05-15 17:00","2013-05-15 15:05",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 15:15","2013-05-28 09:35",3,40,"2013-05-10 23:51","E","MOW","PAR",113,"Aeroflot",0,0,2,6,4,19847,0,0,10
"440",53,"2013-05-15 17:00","2013-05-15 15:05",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 15:15","2013-05-28 09:35",3,40,"2013-05-10 23:51","E","MOW","PAR",114,"Air France",0,0,2,6,4,19847,0,0,10
"441",53,"2013-05-15 17:00","2013-05-15 15:05",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 18:35","2013-05-28 12:45",3,50,"2013-05-10 23:51","E","MOW","PAR",113,"Aeroflot",0,0,2,6,4,19847,0,0,10
"442",53,"2013-05-15 17:00","2013-05-15 15:05",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 18:35","2013-05-28 12:45",3,50,"2013-05-10 23:51","E","MOW","PAR",114,"Air France",0,0,2,6,4,19847,0,0,10
"443",53,"2013-05-15 17:00","2013-05-15 15:05",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 21:25","2013-05-28 15:55",3,30,"2013-05-10 23:51","E","MOW","PAR",113,"Aeroflot",0,0,2,6,4,19847,0,0,10
"444",53,"2013-05-15 17:00","2013-05-15 15:05",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 21:25","2013-05-28 15:55",3,30,"2013-05-10 23:51","E","MOW","PAR",114,"Air France",0,0,2,6,4,19847,0,0,10
"445",53,"2013-05-15 17:00","2013-05-15 15:05",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 05:00","2013-05-28 23:25",3,35,"2013-05-10 23:51","E","MOW","PAR",113,"Aeroflot",0,0,2,6,4,19847,0,0,10
"446",53,"2013-05-15 17:00","2013-05-15 15:05",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 05:00","2013-05-28 23:25",3,35,"2013-05-10 23:51","E","MOW","PAR",114,"Air France",0,0,2,6,4,19847,0,0,10
"447",53,"2013-05-15 18:10","2013-05-15 16:15",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 15:15","2013-05-28 09:35",3,40,"2013-05-10 23:51","E","MOW","PAR",113,"Aeroflot",0,0,2,6,4,19847,0,0,10
"448",53,"2013-05-15 18:10","2013-05-15 16:15",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 15:15","2013-05-28 09:35",3,40,"2013-05-10 23:51","E","MOW","PAR",114,"Air France",0,0,2,6,4,19847,0,0,10
"449",53,"2013-05-15 18:10","2013-05-15 16:15",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 18:35","2013-05-28 12:45",3,50,"2013-05-10 23:51","E","MOW","PAR",113,"Aeroflot",0,0,2,6,4,19847,0,0,10
"450",53,"2013-05-15 18:10","2013-05-15 16:15",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 18:35","2013-05-28 12:45",3,50,"2013-05-10 23:51","E","MOW","PAR",114,"Air France",0,0,2,6,4,19847,0,0,10
"451",53,"2013-05-15 18:10","2013-05-15 16:15",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 21:25","2013-05-28 15:55",3,30,"2013-05-10 23:51","E","MOW","PAR",113,"Aeroflot",0,0,2,6,4,19847,0,0,10
"452",53,"2013-05-15 18:10","2013-05-15 16:15",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 21:25","2013-05-28 15:55",3,30,"2013-05-10 23:51","E","MOW","PAR",114,"Air France",0,0,2,6,4,19847,0,0,10
"453",53,"2013-05-15 18:10","2013-05-15 16:15",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 05:00","2013-05-28 23:25",3,35,"2013-05-10 23:51","E","MOW","PAR",113,"Aeroflot",0,0,2,6,4,19847,0,0,10
"454",53,"2013-05-15 18:10","2013-05-15 16:15",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 05:00","2013-05-28 23:25",3,35,"2013-05-10 23:51","E","MOW","PAR",114,"Air France",0,0,2,6,4,19847,0,0,10
"455",54,"2013-05-15 11:05","2013-05-15 05:50",7,15,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 21:00","2013-05-28 11:05",7,55,"2013-05-10 23:51","E","MOW","PAR",115,"Aeroflot",2,1,3,2,1,19876,1,1,3
"456",54,"2013-05-15 11:05","2013-05-15 05:50",7,15,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 21:00","2013-05-28 11:05",7,55,"2013-05-10 23:51","E","MOW","PAR",116,"Air France",2,1,3,2,1,19876,1,1,3
"457",54,"2013-05-15 11:05","2013-05-15 05:50",7,15,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 21:00","2013-05-28 11:05",7,55,"2013-05-10 23:51","E","MOW","PAR",117,"Alitalia",2,1,3,2,1,19876,1,1,3
"458",54,"2013-05-15 23:25","2013-05-15 17:45",7,40,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 21:00","2013-05-28 11:05",7,55,"2013-05-10 23:51","E","MOW","PAR",115,"Aeroflot",2,1,3,2,1,19876,1,1,3
"459",54,"2013-05-15 23:25","2013-05-15 17:45",7,40,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 21:00","2013-05-28 11:05",7,55,"2013-05-10 23:51","E","MOW","PAR",116,"Air France",2,1,3,2,1,19876,1,1,3
"460",54,"2013-05-15 23:25","2013-05-15 17:45",7,40,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 21:00","2013-05-28 11:05",7,55,"2013-05-10 23:51","E","MOW","PAR",117,"Alitalia",2,1,3,2,1,19876,1,1,3
"461",55,"2013-05-15 11:05","2013-05-15 05:50",7,15,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 16:35","2013-05-28 07:00",7,35,"2013-05-10 23:51","E","MOW","PAR",118,"Aeroflot",2,3,2,2,3,19922,1,1,5
"462",55,"2013-05-15 11:05","2013-05-15 05:50",7,15,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 16:35","2013-05-28 07:00",7,35,"2013-05-10 23:51","E","MOW","PAR",119,"Alitalia",2,3,2,2,3,19922,1,1,5
"463",55,"2013-05-15 11:05","2013-05-15 05:50",7,15,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 21:00","2013-05-28 12:35",6,25,"2013-05-10 23:51","E","MOW","PAR",118,"Aeroflot",2,3,2,2,3,19922,1,1,5
"464",55,"2013-05-15 11:05","2013-05-15 05:50",7,15,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 21:00","2013-05-28 12:35",6,25,"2013-05-10 23:51","E","MOW","PAR",119,"Alitalia",2,3,2,2,3,19922,1,1,5
"465",55,"2013-05-15 11:05","2013-05-15 05:50",7,15,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 03:35","2013-05-28 18:35",7,0,"2013-05-10 23:51","E","MOW","PAR",118,"Aeroflot",2,3,2,2,3,19922,1,1,5
"466",55,"2013-05-15 11:05","2013-05-15 05:50",7,15,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 03:35","2013-05-28 18:35",7,0,"2013-05-10 23:51","E","MOW","PAR",119,"Alitalia",2,3,2,2,3,19922,1,1,5
"467",55,"2013-05-15 23:25","2013-05-15 17:45",7,40,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 16:35","2013-05-28 07:00",7,35,"2013-05-10 23:51","E","MOW","PAR",118,"Aeroflot",2,3,2,2,3,19922,1,1,5
"468",55,"2013-05-15 23:25","2013-05-15 17:45",7,40,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 16:35","2013-05-28 07:00",7,35,"2013-05-10 23:51","E","MOW","PAR",119,"Alitalia",2,3,2,2,3,19922,1,1,5
"469",55,"2013-05-15 23:25","2013-05-15 17:45",7,40,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 21:00","2013-05-28 12:35",6,25,"2013-05-10 23:51","E","MOW","PAR",118,"Aeroflot",2,3,2,2,3,19922,1,1,5
"470",55,"2013-05-15 23:25","2013-05-15 17:45",7,40,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 21:00","2013-05-28 12:35",6,25,"2013-05-10 23:51","E","MOW","PAR",119,"Alitalia",2,3,2,2,3,19922,1,1,5
"471",55,"2013-05-15 23:25","2013-05-15 17:45",7,40,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 03:35","2013-05-28 18:35",7,0,"2013-05-10 23:51","E","MOW","PAR",118,"Aeroflot",2,3,2,2,3,19922,1,1,5
"472",55,"2013-05-15 23:25","2013-05-15 17:45",7,40,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 03:35","2013-05-28 18:35",7,0,"2013-05-10 23:51","E","MOW","PAR",119,"Alitalia",2,3,2,2,3,19922,1,1,5
"473",56,"2013-05-15 20:30","2013-05-15 16:55",5,35,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 16:10","2013-05-28 08:45",5,25,"2013-05-10 23:51","E","MOW","PAR",120,"Air Berlin",1,1,1,1,1,20229,1,1,2
"474",57,"2013-05-15 13:10","2013-05-15 11:10",4,0,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 15:15","2013-05-28 09:35",3,40,"2013-05-10 23:51","E","MOW","PAR",121,"Air France",0,0,2,1,4,20656,0,0,5
"475",57,"2013-05-15 13:10","2013-05-15 11:10",4,0,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 15:15","2013-05-28 09:35",3,40,"2013-05-10 23:51","E","MOW","PAR",122,"Aeroflot",0,0,2,1,4,20656,0,0,5
"476",57,"2013-05-15 13:10","2013-05-15 11:10",4,0,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 18:35","2013-05-28 12:45",3,50,"2013-05-10 23:51","E","MOW","PAR",121,"Air France",0,0,2,1,4,20656,0,0,5
"477",57,"2013-05-15 13:10","2013-05-15 11:10",4,0,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 18:35","2013-05-28 12:45",3,50,"2013-05-10 23:51","E","MOW","PAR",122,"Aeroflot",0,0,2,1,4,20656,0,0,5
"478",57,"2013-05-15 13:10","2013-05-15 11:10",4,0,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 21:25","2013-05-28 15:55",3,30,"2013-05-10 23:51","E","MOW","PAR",121,"Air France",0,0,2,1,4,20656,0,0,5
"479",57,"2013-05-15 13:10","2013-05-15 11:10",4,0,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 21:25","2013-05-28 15:55",3,30,"2013-05-10 23:51","E","MOW","PAR",122,"Aeroflot",0,0,2,1,4,20656,0,0,5
"480",57,"2013-05-15 13:10","2013-05-15 11:10",4,0,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 05:00","2013-05-28 23:25",3,35,"2013-05-10 23:51","E","MOW","PAR",121,"Air France",0,0,2,1,4,20656,0,0,5
"481",57,"2013-05-15 13:10","2013-05-15 11:10",4,0,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 05:00","2013-05-28 23:25",3,35,"2013-05-10 23:51","E","MOW","PAR",122,"Aeroflot",0,0,2,1,4,20656,0,0,5
"482",58,"2013-05-15 09:20","2013-05-15 07:25",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 17:20","2013-05-28 11:45",3,35,"2013-05-10 23:51","E","MOW","PAR",123,"Aeroflot",0,0,2,6,3,20656,0,0,9
"483",58,"2013-05-15 09:20","2013-05-15 07:25",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 17:20","2013-05-28 11:45",3,35,"2013-05-10 23:51","E","MOW","PAR",124,"Air France",0,0,2,6,3,20656,0,0,9
"484",58,"2013-05-15 09:20","2013-05-15 07:25",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 19:30","2013-05-28 14:00",3,30,"2013-05-10 23:51","E","MOW","PAR",123,"Aeroflot",0,0,2,6,3,20656,0,0,9
"485",58,"2013-05-15 09:20","2013-05-15 07:25",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 19:30","2013-05-28 14:00",3,30,"2013-05-10 23:51","E","MOW","PAR",124,"Air France",0,0,2,6,3,20656,0,0,9
"486",58,"2013-05-15 09:20","2013-05-15 07:25",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 23:45","2013-05-28 18:10",3,35,"2013-05-10 23:51","E","MOW","PAR",123,"Aeroflot",0,0,2,6,3,20656,0,0,9
"487",58,"2013-05-15 09:20","2013-05-15 07:25",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 23:45","2013-05-28 18:10",3,35,"2013-05-10 23:51","E","MOW","PAR",124,"Air France",0,0,2,6,3,20656,0,0,9
"488",58,"2013-05-15 11:40","2013-05-15 09:45",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 17:20","2013-05-28 11:45",3,35,"2013-05-10 23:51","E","MOW","PAR",123,"Aeroflot",0,0,2,6,3,20656,0,0,9
"489",58,"2013-05-15 11:40","2013-05-15 09:45",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 17:20","2013-05-28 11:45",3,35,"2013-05-10 23:51","E","MOW","PAR",124,"Air France",0,0,2,6,3,20656,0,0,9
"490",58,"2013-05-15 11:40","2013-05-15 09:45",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 19:30","2013-05-28 14:00",3,30,"2013-05-10 23:51","E","MOW","PAR",123,"Aeroflot",0,0,2,6,3,20656,0,0,9
"491",58,"2013-05-15 11:40","2013-05-15 09:45",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 19:30","2013-05-28 14:00",3,30,"2013-05-10 23:51","E","MOW","PAR",124,"Air France",0,0,2,6,3,20656,0,0,9
"492",58,"2013-05-15 11:40","2013-05-15 09:45",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 23:45","2013-05-28 18:10",3,35,"2013-05-10 23:51","E","MOW","PAR",123,"Aeroflot",0,0,2,6,3,20656,0,0,9
"493",58,"2013-05-15 11:40","2013-05-15 09:45",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 23:45","2013-05-28 18:10",3,35,"2013-05-10 23:51","E","MOW","PAR",124,"Air France",0,0,2,6,3,20656,0,0,9
"494",58,"2013-05-15 14:35","2013-05-15 12:40",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 17:20","2013-05-28 11:45",3,35,"2013-05-10 23:51","E","MOW","PAR",123,"Aeroflot",0,0,2,6,3,20656,0,0,9
"495",58,"2013-05-15 14:35","2013-05-15 12:40",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 17:20","2013-05-28 11:45",3,35,"2013-05-10 23:51","E","MOW","PAR",124,"Air France",0,0,2,6,3,20656,0,0,9
"496",58,"2013-05-15 14:35","2013-05-15 12:40",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 19:30","2013-05-28 14:00",3,30,"2013-05-10 23:51","E","MOW","PAR",123,"Aeroflot",0,0,2,6,3,20656,0,0,9
"497",58,"2013-05-15 14:35","2013-05-15 12:40",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 19:30","2013-05-28 14:00",3,30,"2013-05-10 23:51","E","MOW","PAR",124,"Air France",0,0,2,6,3,20656,0,0,9
"498",58,"2013-05-15 14:35","2013-05-15 12:40",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 23:45","2013-05-28 18:10",3,35,"2013-05-10 23:51","E","MOW","PAR",123,"Aeroflot",0,0,2,6,3,20656,0,0,9
"499",58,"2013-05-15 14:35","2013-05-15 12:40",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 23:45","2013-05-28 18:10",3,35,"2013-05-10 23:51","E","MOW","PAR",124,"Air France",0,0,2,6,3,20656,0,0,9
"500",58,"2013-05-15 16:05","2013-05-15 14:10",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 17:20","2013-05-28 11:45",3,35,"2013-05-10 23:51","E","MOW","PAR",123,"Aeroflot",0,0,2,6,3,20656,0,0,9
"501",58,"2013-05-15 16:05","2013-05-15 14:10",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 17:20","2013-05-28 11:45",3,35,"2013-05-10 23:51","E","MOW","PAR",124,"Air France",0,0,2,6,3,20656,0,0,9
"502",58,"2013-05-15 16:05","2013-05-15 14:10",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 19:30","2013-05-28 14:00",3,30,"2013-05-10 23:51","E","MOW","PAR",123,"Aeroflot",0,0,2,6,3,20656,0,0,9
"503",58,"2013-05-15 16:05","2013-05-15 14:10",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 19:30","2013-05-28 14:00",3,30,"2013-05-10 23:51","E","MOW","PAR",124,"Air France",0,0,2,6,3,20656,0,0,9
"504",58,"2013-05-15 16:05","2013-05-15 14:10",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 23:45","2013-05-28 18:10",3,35,"2013-05-10 23:51","E","MOW","PAR",123,"Aeroflot",0,0,2,6,3,20656,0,0,9
"505",58,"2013-05-15 16:05","2013-05-15 14:10",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 23:45","2013-05-28 18:10",3,35,"2013-05-10 23:51","E","MOW","PAR",124,"Air France",0,0,2,6,3,20656,0,0,9
"506",58,"2013-05-15 17:00","2013-05-15 15:05",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 17:20","2013-05-28 11:45",3,35,"2013-05-10 23:51","E","MOW","PAR",123,"Aeroflot",0,0,2,6,3,20656,0,0,9
"507",58,"2013-05-15 17:00","2013-05-15 15:05",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 17:20","2013-05-28 11:45",3,35,"2013-05-10 23:51","E","MOW","PAR",124,"Air France",0,0,2,6,3,20656,0,0,9
"508",58,"2013-05-15 17:00","2013-05-15 15:05",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 19:30","2013-05-28 14:00",3,30,"2013-05-10 23:51","E","MOW","PAR",123,"Aeroflot",0,0,2,6,3,20656,0,0,9
"509",58,"2013-05-15 17:00","2013-05-15 15:05",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 19:30","2013-05-28 14:00",3,30,"2013-05-10 23:51","E","MOW","PAR",124,"Air France",0,0,2,6,3,20656,0,0,9
"510",58,"2013-05-15 17:00","2013-05-15 15:05",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 23:45","2013-05-28 18:10",3,35,"2013-05-10 23:51","E","MOW","PAR",123,"Aeroflot",0,0,2,6,3,20656,0,0,9
"511",58,"2013-05-15 17:00","2013-05-15 15:05",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 23:45","2013-05-28 18:10",3,35,"2013-05-10 23:51","E","MOW","PAR",124,"Air France",0,0,2,6,3,20656,0,0,9
"512",58,"2013-05-15 18:10","2013-05-15 16:15",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 17:20","2013-05-28 11:45",3,35,"2013-05-10 23:51","E","MOW","PAR",123,"Aeroflot",0,0,2,6,3,20656,0,0,9
"513",58,"2013-05-15 18:10","2013-05-15 16:15",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 17:20","2013-05-28 11:45",3,35,"2013-05-10 23:51","E","MOW","PAR",124,"Air France",0,0,2,6,3,20656,0,0,9
"514",58,"2013-05-15 18:10","2013-05-15 16:15",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 19:30","2013-05-28 14:00",3,30,"2013-05-10 23:51","E","MOW","PAR",123,"Aeroflot",0,0,2,6,3,20656,0,0,9
"515",58,"2013-05-15 18:10","2013-05-15 16:15",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 19:30","2013-05-28 14:00",3,30,"2013-05-10 23:51","E","MOW","PAR",124,"Air France",0,0,2,6,3,20656,0,0,9
"516",58,"2013-05-15 18:10","2013-05-15 16:15",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 23:45","2013-05-28 18:10",3,35,"2013-05-10 23:51","E","MOW","PAR",123,"Aeroflot",0,0,2,6,3,20656,0,0,9
"517",58,"2013-05-15 18:10","2013-05-15 16:15",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 23:45","2013-05-28 18:10",3,35,"2013-05-10 23:51","E","MOW","PAR",124,"Air France",0,0,2,6,3,20656,0,0,9
"518",59,"2013-05-15 13:10","2013-05-15 11:10",4,0,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 17:20","2013-05-28 11:45",3,35,"2013-05-10 23:51","E","MOW","PAR",125,"Aeroflot",0,0,1,1,3,21465,0,0,4
"519",59,"2013-05-15 13:10","2013-05-15 11:10",4,0,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 19:30","2013-05-28 14:00",3,30,"2013-05-10 23:51","E","MOW","PAR",125,"Aeroflot",0,0,1,1,3,21465,0,0,4
"520",59,"2013-05-15 13:10","2013-05-15 11:10",4,0,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 23:45","2013-05-28 18:10",3,35,"2013-05-10 23:51","E","MOW","PAR",125,"Aeroflot",0,0,1,1,3,21465,0,0,4
"521",60,"2013-05-15 13:10","2013-05-15 11:10",4,0,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 13:10","2013-05-28 07:30",3,40,"2013-05-10 23:51","E","MOW","PAR",126,"Air France",0,0,2,4,4,21776,0,0,8
"522",60,"2013-05-15 13:10","2013-05-15 11:10",4,0,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 13:10","2013-05-28 07:30",3,40,"2013-05-10 23:51","E","MOW","PAR",127,"Aeroflot",0,0,2,4,4,21776,0,0,8
"523",60,"2013-05-15 13:10","2013-05-15 11:10",4,0,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 18:35","2013-05-28 12:45",3,50,"2013-05-10 23:51","E","MOW","PAR",126,"Air France",0,0,2,4,4,21776,0,0,8
"524",60,"2013-05-15 13:10","2013-05-15 11:10",4,0,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 18:35","2013-05-28 12:45",3,50,"2013-05-10 23:51","E","MOW","PAR",127,"Aeroflot",0,0,2,4,4,21776,0,0,8
